user_id,current status,plan,tag
1471,3,Annual,Base
1471,3,Annual,Churned
1473,3,Annual,Base
1473,3,Annual,Churned
1473,3,Annual,Resurrected
1478,3,Annual,Base
1478,3,Annual,Churned
1482,1,Annual,Resurrected
1482,1,Annual,Base
1482,1,Annual,Churned
1486,3,Monthly,New
1486,3,Monthly,Churned
1486,3,Monthly,Resurrected
1490,1,Annual,Base
1491,3,Annual,Base
1491,3,Annual,Churned
1500,1,Annual,Base
1501,2,Annual,Base
1502,3,Annual,Base
1502,3,Annual,Churned
1504,3,Annual,Base
1504,3,Annual,Churned
1508,1,Annual,Base
1513,3,Annual,Base
1517,2,Annual,New
1522,1,Annual,Base
1532,3,Annual,Base
1532,3,Annual,Churned
1534,1,Annual,Base
1535,3,Annual,Churned
1535,3,Annual,Base
1537,2,Annual,Base
1538,3,Annual,Resurrected
1538,3,Annual,Churned
1538,3,Annual,Base
1539,1,Annual,Base
1542,1,Annual,Base
1543,3,Annual,New
1546,1,Annual,New
1552,1,Annual,Base
1553,3,Annual,Churned
1553,3,Annual,Base
1558,1,Annual,Base
1561,1,Annual,Base
1563,1,Annual,New
1567,1,Annual,Base
1580,3,Annual,Base
1580,3,Annual,Churned
1587,2,Annual,Base
1588,3,Annual,Base
1588,3,Annual,Churned
1594,1,Annual,Base
1600,1,Annual,Base
1603,3,Annual,Base
1603,3,Annual,Churned
1619,1,Annual,Base
1626,3,Annual,Churned
1626,3,Annual,Base
1633,1,Annual,Base
1638,1,Annual,Base
1641,3,Monthly,Churned
1641,3,Monthly,New
1644,3,Annual,Base
1644,3,Annual,Churned
1651,1,Annual,Base
1652,1,Annual,Base
1653,3,Annual,Base
1653,3,Annual,Churned
1654,1,Annual,Base
1658,3,Annual,Base
1658,3,Annual,Churned
1659,1,Annual,Base
1667,3,Quarterly,Churned
1667,3,Quarterly,Base
1669,1,Annual,Base
1678,1,Annual,Base
1681,3,Annual,Base
1681,3,Annual,Churned
1693,3,Annual,Churned
1693,3,Annual,Base
1695,3,Annual,Base
1695,3,Annual,Churned
1701,3,Annual,Base
1701,3,Annual,Churned
1702,1,Annual,Churned
1702,1,Annual,Resurrected
1702,1,Annual,Base
1703,3,Annual,Base
1703,3,Annual,Churned
1706,2,Quarterly,Base
1711,1,Annual,Base
1713,3,Quarterly,Churned
1713,3,Quarterly,Base
1727,1,Annual,Base
1728,3,Annual,Base
1728,3,Annual,Churned
1732,2,Annual,Base
1733,3,Annual,Base
1733,3,Annual,Churned
1737,3,Annual,Base
1737,3,Annual,Churned
1739,3,Annual,Base
1739,3,Annual,Churned
1742,3,Annual,Churned
1742,3,Annual,Base
1745,3,Annual,Churned
1745,3,Annual,Base
1749,1,Monthly,Base
1751,1,Monthly,Base
1753,2,Annual,Base
1754,1,Annual,Churned
1754,1,Annual,Base
1754,1,Annual,Resurrected
1759,3,Annual,Base
1759,3,Annual,Churned
1764,1,Annual,Base
1765,3,Annual,Base
1765,3,Annual,Churned
1770,1,Annual,Base
1773,1,Annual,Base
1775,1,Annual,Base
1778,2,Annual,Base
1780,3,Annual,Churned
1780,3,Annual,Base
1781,1,Annual,Base
1782,3,Annual,Base
1782,3,Annual,Churned
1784,1,Annual,Base
1785,3,Annual,Churned
1785,3,Annual,Base
1791,1,Annual,New
1792,3,Annual,Churned
1792,3,Annual,Base
1794,1,Annual,Base
1795,1,Annual,Base
1796,3,Annual,Base
1796,3,Annual,Churned
1799,3,Annual,Churned
1799,3,Annual,Base
1801,2,Annual,Base
1804,3,Annual,Churned
1804,3,Annual,Base
1809,1,Annual,Resurrected
1809,1,Annual,Churned
1809,1,Annual,Base
1819,1,Annual,Base
1822,3,Monthly,Base
1822,3,Monthly,Churned
1823,3,Annual,Base
1823,3,Annual,Churned
1827,2,Annual,Base
1835,3,Annual,Base
1835,3,Annual,Churned
1849,3,Annual,Base
1849,3,Annual,Churned
1852,3,Annual,Base
1852,3,Annual,Churned
1863,1,Annual,Resurrected
1863,1,Annual,Churned
1863,1,Annual,Base
1864,1,Annual,Base
1864,1,Annual,Resurrected
1864,1,Annual,Churned
1867,3,Monthly,Resurrected
1867,3,Monthly,Churned
1875,3,Annual,Churned
1875,3,Annual,Base
1877,3,Annual,Churned
1877,3,Annual,Base
1878,3,Annual,Churned
1878,3,Annual,Base
1880,1,Annual,Base
1881,3,Annual,Base
1881,3,Annual,Churned
1883,1,Annual,New
1890,1,Monthly,Base
1892,3,Annual,Base
1892,3,Annual,Churned
1895,3,Monthly,Churned
1895,3,Monthly,Base
1896,3,Annual,Base
1896,3,Annual,Churned
1897,1,Annual,Base
1898,1,Annual,Base
1901,3,Annual,Base
1909,2,Annual,Base
1909,2,Annual,Resurrected
1909,2,Annual,Churned
1913,3,Annual,Churned
1913,3,Annual,Base
1914,1,Annual,Churned
1914,1,Annual,Base
1914,1,Annual,Resurrected
1918,2,Annual,Base
1923,1,Annual,Resurrected
1928,2,Annual,Resurrected
1930,1,Annual,Base
1932,3,Annual,Churned
1932,3,Annual,Base
1938,1,Annual,Base
1939,3,Annual,Churned
1939,3,Annual,Base
1944,3,Annual,Churned
1944,3,Annual,Base
1945,3,Annual,Base
1945,3,Annual,Churned
1950,1,Annual,Base
1954,3,Annual,Churned
1954,3,Annual,Base
1956,1,Annual,Base
1957,3,Annual,Base
1957,3,Annual,Churned
1960,3,Annual,Base
1960,3,Annual,Churned
1970,3,Annual,Churned
1970,3,Annual,Base
1974,2,Annual,Base
1977,1,Annual,Base
1983,3,Annual,Churned
1983,3,Annual,Base
1993,3,Annual,Base
1993,3,Annual,Churned
1994,3,Monthly,Churned
1994,3,Monthly,Base
2003,1,Annual,Base
2010,3,Annual,Base
2010,3,Annual,Churned
2014,3,Annual,Base
2014,3,Annual,Churned
2018,1,Annual,Base
2019,2,Annual,Base
2022,3,Annual,Base
2022,3,Annual,Churned
2024,2,Annual,Base
2026,1,Annual,Base
2027,3,Annual,Churned
2027,3,Annual,Base
2033,1,Annual,Base
2044,3,Annual,Base
2044,3,Annual,Churned
2051,1,Annual,Base
2054,3,Annual,Churned
2054,3,Annual,Base
2055,1,Annual,Base
2055,1,Annual,Churned
2055,1,Annual,Resurrected
2056,3,Annual,Base
2056,3,Annual,Churned
2063,1,Annual,Base
2066,1,Annual,Churned
2066,1,Annual,Resurrected
2066,1,Annual,Base
2069,3,Annual,Base
2069,3,Annual,Churned
2070,2,Annual,Base
2073,1,Annual,Base
2076,3,Monthly,Base
2076,3,Monthly,Churned
2079,3,Annual,Churned
2079,3,Annual,Base
2081,3,Annual,Churned
2081,3,Annual,Base
2084,1,Annual,Resurrected
2087,3,Annual,Churned
2087,3,Annual,Base
2092,3,Quarterly,Churned
2092,3,Quarterly,Base
2094,3,Annual,Base
2094,3,Annual,Churned
2096,3,Annual,Base
2096,3,Annual,Churned
2099,3,Annual,Churned
2099,3,Annual,Base
2103,1,Annual,Base
2104,1,Annual,Base
2104,1,Annual,Churned
2104,1,Annual,Resurrected
2110,1,Annual,Base
2112,2,Annual,Base
2113,3,Annual,Base
2120,3,Annual,Base
2120,3,Annual,Churned
2130,1,Annual,Base
2135,1,Annual,Base
2136,1,Annual,Base
2136,1,Annual,Churned
2136,1,Annual,Resurrected
2154,3,Annual,Churned
2154,3,Annual,Base
2162,3,Annual,Churned
2162,3,Annual,Base
2164,3,Annual,Base
2164,3,Annual,Churned
2179,3,Annual,Base
2179,3,Annual,Churned
2186,3,Annual,Base
2186,3,Annual,Churned
2188,1,Annual,Resurrected
2194,3,Annual,Base
2194,3,Annual,Churned
2195,1,Annual,Base
2205,1,Annual,Base
2207,3,Annual,Churned
2207,3,Annual,Base
2213,1,Annual,Base
2217,1,Annual,Base
2218,3,Annual,Base
2218,3,Annual,Churned
2219,3,Annual,Base
2219,3,Annual,Churned
2224,3,Annual,Churned
2224,3,Annual,Base
2230,1,Annual,Base
2233,1,Annual,Base
2236,1,Annual,Base
2237,3,Annual,Base
2237,3,Annual,Churned
2243,1,Annual,Base
2248,1,Annual,Base
2255,3,Annual,Base
2256,3,Annual,Churned
2256,3,Annual,Base
2258,2,Annual,Base
2259,1,Annual,Base
2266,1,Annual,Base
2267,3,Annual,Base
2267,3,Annual,Churned
2270,1,Annual,Base
2271,1,Annual,Base
2274,2,Annual,Base
2275,1,Annual,Base
2279,1,Annual,Base
2284,1,Annual,Base
2288,3,Annual,Base
2288,3,Annual,Churned
2289,1,Annual,Base
2290,3,Annual,Base
2290,3,Annual,Churned
2292,2,Annual,Base
2294,1,Annual,Base
2295,3,Annual,Base
2295,3,Annual,Churned
2300,1,Annual,Base
2303,1,Monthly,Base
2304,1,Annual,Base
2308,3,Annual,Churned
2308,3,Annual,Base
2316,3,Annual,Churned
2316,3,Annual,Base
2324,3,Annual,Churned
2324,3,Annual,Base
2332,1,Annual,Base
2354,3,Annual,Churned
2354,3,Annual,Base
2359,1,Annual,Base
2373,1,Annual,Base
2397,1,Annual,Base
2398,1,Annual,Base
2398,1,Annual,Churned
2398,1,Annual,Resurrected
2401,3,Annual,Base
2401,3,Annual,Churned
2403,3,Annual,Churned
2403,3,Annual,Base
2406,3,Annual,Churned
2406,3,Annual,Base
2409,3,Annual,Churned
2409,3,Annual,Base
2414,3,Annual,Churned
2414,3,Annual,Base
2416,1,Annual,Base
2417,1,Annual,Base
2429,1,Annual,Base
2431,3,Annual,Base
2441,3,Annual,Churned
2441,3,Annual,Base
2447,3,Annual,Churned
2447,3,Annual,Base
2491,1,Annual,Base
2501,3,Monthly,Base
2501,3,Monthly,Churned
2504,3,Annual,Base
2504,3,Annual,Churned
2506,1,Annual,Base
2512,3,Annual,Base
2512,3,Annual,Churned
2514,1,Annual,Base
2526,1,Annual,Base
2529,3,Annual,Base
2529,3,Annual,Churned
2534,1,Annual,Base
2535,3,Annual,Churned
2535,3,Annual,Base
2536,3,Annual,Churned
2536,3,Annual,Base
2543,3,Annual,Churned
2543,3,Annual,Base
2545,1,Annual,Base
2546,1,Annual,Base
2550,3,Annual,Churned
2550,3,Annual,Base
2565,3,Annual,Base
2575,3,Annual,Base
2575,3,Annual,Churned
2577,3,Annual,Churned
2577,3,Annual,Base
2578,1,Monthly,Base
2580,3,Annual,Churned
2580,3,Annual,Base
2585,3,Annual,Churned
2585,3,Annual,Base
2589,3,Annual,Base
2589,3,Annual,Churned
2591,1,Annual,Resurrected
2620,1,Annual,Base
2624,3,Annual,Base
2624,3,Annual,Churned
2629,3,Annual,Base
2629,3,Annual,Churned
2630,3,Annual,Base
2630,3,Annual,Churned
2636,1,Annual,Base
2642,3,Annual,Churned
2642,3,Annual,Base
2643,3,Monthly,Resurrected
2643,3,Annual,Churned
2643,3,Annual,Base
2648,3,Annual,Base
2648,3,Annual,Churned
2651,3,Annual,Churned
2651,3,Annual,Base
2653,3,Annual,Churned
2653,3,Annual,Base
2661,3,Annual,Base
2661,3,Annual,Churned
2671,3,Annual,Churned
2671,3,Annual,Base
2677,1,Annual,Base
2680,3,Annual,Base
2680,3,Annual,Churned
2683,1,Annual,Base
2684,1,Annual,Resurrected
2687,1,Annual,Base
2688,3,Annual,Base
2688,3,Annual,Churned
2690,1,Annual,Base
2698,3,Annual,Base
2698,3,Annual,Churned
2702,3,Monthly,Base
2702,3,Monthly,Churned
2706,3,Annual,Base
2706,3,Annual,Churned
2708,3,Annual,Base
2708,3,Annual,Churned
2710,3,Annual,Base
2710,3,Annual,Churned
2712,3,Annual,Base
2712,3,Annual,Churned
2716,2,Annual,Base
2719,3,Annual,Churned
2719,3,Annual,Base
2723,1,Annual,Resurrected
2725,1,Annual,Base
2728,3,Monthly,Base
2728,3,Monthly,Churned
2731,1,Annual,Base
2734,1,Monthly,Base
2737,3,Annual,Base
2737,3,Annual,Churned
2737,3,Monthly,Resurrected
2741,1,Annual,Base
2741,1,Annual,Resurrected
2741,1,Annual,Churned
2751,3,Annual,Base
2751,3,Annual,Churned
2754,3,Annual,Base
2754,3,Annual,Churned
2761,3,Annual,Base
2761,3,Annual,Churned
2764,3,Annual,Base
2764,3,Annual,Churned
2766,3,Annual,Churned
2766,3,Annual,Base
2770,2,Annual,Base
2774,3,Annual,Base
2774,3,Annual,Churned
2793,3,Annual,Churned
2793,3,Annual,Base
2805,3,Annual,Churned
2805,3,Annual,Base
2807,3,Annual,Churned
2807,3,Annual,Base
2813,3,Annual,Base
2815,3,Annual,Churned
2815,3,Annual,Base
2818,3,Annual,Base
2818,3,Annual,Churned
2819,1,Annual,Base
2823,3,Annual,Churned
2823,3,Annual,Base
2824,1,Annual,Base
2826,3,Annual,Churned
2826,3,Annual,Base
2827,1,Annual,Base
2830,3,Annual,Base
2830,3,Annual,Churned
2833,1,Annual,Base
2839,3,Annual,Churned
2839,3,Annual,Base
2840,1,Annual,Base
2840,1,Annual,Churned
2840,1,Annual,Resurrected
2843,3,Annual,Churned
2843,3,Annual,Base
2849,1,Annual,Base
2859,3,Annual,Base
2859,3,Annual,Churned
2865,3,Annual,Base
2865,3,Annual,Churned
2866,3,Annual,Base
2866,3,Annual,Churned
2873,3,Annual,Base
2873,3,Annual,Churned
2877,3,Annual,Base
2877,3,Annual,Churned
2881,1,Annual,Base
2881,1,Annual,Resurrected
2881,1,Annual,Churned
2887,1,Annual,Base
2894,3,Annual,Churned
2894,3,Annual,Base
2899,1,Annual,Base
2911,3,Annual,Base
2911,3,Annual,Churned
2918,3,Annual,Churned
2918,3,Annual,Base
2919,2,Annual,Base
2920,3,Annual,Base
2920,3,Annual,Churned
2925,1,Annual,Base
2928,1,Annual,Base
2929,3,Annual,Churned
2929,3,Annual,Base
2933,1,Annual,Base
2938,3,Annual,Base
2938,3,Annual,Churned
2945,1,Annual,Base
2950,2,Annual,Base
2954,1,Annual,Base
2967,1,Annual,Base
2973,1,Annual,Base
2978,3,Annual,Base
2984,1,Annual,New
2993,3,Annual,Churned
2993,3,Annual,Base
3000,3,Annual,Churned
3000,3,Annual,Base
3002,3,Annual,Churned
3002,3,Annual,Base
3011,3,Annual,Churned
3011,3,Annual,Base
3012,3,Annual,Churned
3012,3,Annual,Base
3016,3,Annual,Base
3016,3,Annual,Churned
3017,3,Annual,Base
3017,3,Annual,Churned
3022,3,Annual,Churned
3022,3,Annual,Base
3024,3,Annual,Base
3024,3,Annual,Churned
3031,3,Annual,Churned
3031,3,Annual,Base
3034,3,Annual,Churned
3034,3,Annual,Base
3056,3,Annual,Base
3062,3,Annual,Base
3070,1,Annual,Base
3075,1,Annual,New
3080,1,Annual,Base
3081,3,Annual,Base
3081,3,Annual,Churned
3086,1,Annual,Churned
3086,1,Annual,Base
3086,1,Annual,Resurrected
3088,3,Monthly,Churned
3088,3,Monthly,Base
3089,3,Annual,Base
3089,3,Annual,Churned
3092,3,Annual,Base
3092,3,Annual,Churned
3112,3,Annual,Base
3112,3,Annual,Churned
3115,2,Annual,Resurrected
3115,2,Annual,Base
3115,2,Annual,Churned
3117,1,Annual,Base
3123,3,Annual,Base
3123,3,Annual,Churned
3146,3,Annual,Base
3146,3,Annual,Churned
3148,1,Annual,Resurrected
3152,3,Monthly,New
3152,3,Monthly,Churned
3162,1,Annual,Base
3165,3,Annual,Churned
3165,3,Annual,Base
3172,3,Annual,Churned
3172,3,Annual,Base
3178,3,Annual,Base
3178,3,Annual,Churned
3183,2,Annual,New
3187,3,Annual,Base
3187,3,Annual,Churned
3195,3,Annual,Base
3195,3,Annual,Churned
3213,3,Annual,Base
3213,3,Annual,Churned
3215,1,Annual,Base
3219,1,Annual,Base
3224,3,Annual,Churned
3224,3,Annual,Base
3225,1,Annual,New
3235,3,Annual,Churned
3235,3,Annual,Base
3238,3,Annual,Base
3239,1,Annual,Base
3240,3,Annual,Base
3240,3,Annual,Churned
3248,3,Annual,Churned
3248,3,Annual,Base
3255,3,Annual,New
3256,3,Annual,Churned
3256,3,Annual,Base
3260,2,Annual,Base
3269,3,Annual,Base
3269,3,Annual,Churned
3277,3,Annual,Churned
3277,3,Annual,Base
3286,1,Annual,Base
3288,3,Annual,Base
3288,3,Annual,Churned
3291,3,Annual,Churned
3291,3,Annual,Base
3303,1,Annual,Base
3308,3,Annual,Base
3316,3,Annual,Churned
3316,3,Annual,Base
3328,3,Annual,Base
3328,3,Annual,Churned
3333,3,Monthly,Resurrected
3333,3,Monthly,Churned
3338,1,Annual,Base
3358,2,Annual,Base
3359,3,Monthly,Churned
3359,3,Monthly,Base
3365,3,Annual,Base
3365,3,Annual,Churned
3375,1,Annual,Base
3381,3,Annual,Churned
3381,3,Annual,Base
3391,3,Annual,Churned
3391,3,Annual,Base
3393,1,Annual,Base
3402,1,Annual,Base
3406,2,Annual,Base
3416,3,Quarterly,Base
3416,3,Quarterly,Churned
3419,2,Annual,Base
3420,1,Annual,Base
3423,1,Annual,Resurrected
3423,1,Annual,Churned
3423,1,Annual,Base
3430,3,Annual,Base
3430,3,Annual,Churned
3447,3,Annual,Base
3447,3,Annual,Churned
3450,3,Annual,Churned
3450,3,Annual,Base
3453,3,Annual,Churned
3453,3,Annual,Base
3468,1,Annual,Base
3470,3,Annual,Base
3470,3,Annual,Churned
3471,3,Annual,Base
3471,3,Annual,Churned
3478,1,Annual,Base
3481,2,Annual,Base
3494,2,Annual,Base
3498,3,Annual,Base
3498,3,Annual,Churned
3511,1,Annual,Base
3513,3,Annual,Churned
3513,3,Annual,Base
3524,1,Annual,Base
3538,3,Annual,Churned
3538,3,Annual,Base
3539,3,Annual,Churned
3539,3,Annual,Base
3541,1,Annual,New
3554,1,Annual,New
3575,3,Annual,Churned
3575,3,Annual,Base
3577,1,Annual,Resurrected
3583,3,Annual,Base
3583,3,Annual,Churned
3598,1,Annual,Base
3600,3,Monthly,Base
3600,3,Monthly,Churned
3603,3,Annual,Base
3603,3,Annual,Churned
3618,1,Annual,Base
3626,3,Annual,Base
3626,3,Annual,Churned
3631,2,Annual,Base
3643,3,Annual,Base
3643,3,Annual,Churned
3647,3,Annual,Base
3647,3,Annual,Churned
3652,3,Annual,Base
3661,3,Annual,Base
3661,3,Annual,Churned
3663,3,Annual,Base
3663,3,Annual,Churned
3668,3,Annual,Churned
3668,3,Annual,Base
3675,3,Annual,Base
3675,3,Annual,Churned
3681,2,Annual,Base
3687,3,Annual,Base
3687,3,Annual,Churned
3688,3,Annual,Base
3688,3,Annual,Churned
3691,3,Annual,Base
3691,3,Annual,Churned
3698,1,Annual,Base
3709,3,Annual,Churned
3709,3,Annual,Base
3714,3,Annual,Base
3714,3,Annual,Churned
3728,3,Monthly,Churned
3728,3,Monthly,Resurrected
3735,3,Annual,Base
3735,3,Annual,Churned
3745,3,Annual,Base
3745,3,Annual,Churned
3747,2,Annual,New
3750,2,Annual,Base
3751,1,Monthly,New
3758,3,Annual,Base
3758,3,Annual,Churned
3774,3,Annual,Base
3774,3,Annual,Churned
3779,3,Annual,Base
3779,3,Annual,Churned
3780,3,Annual,Base
3780,3,Annual,Churned
3785,3,Annual,Churned
3785,3,Annual,Base
3787,1,Annual,Base
3791,3,Annual,Churned
3791,3,Monthly,Base
3799,1,Annual,Base
3810,3,Annual,Base
3810,3,Annual,Churned
3814,3,Annual,Churned
3814,3,Annual,Base
3816,1,Annual,Base
3817,1,Annual,Base
3822,2,Annual,Base
3824,1,Annual,Base
3824,1,Annual,Churned
3824,1,Annual,Resurrected
3826,1,Monthly,Base
3832,3,Annual,Churned
3832,3,Annual,Base
3852,3,Annual,Resurrected
3852,3,Annual,Churned
3852,3,Annual,Base
3856,1,Annual,Base
3857,3,Annual,Base
3857,3,Annual,Churned
3858,3,Annual,Base
3858,3,Annual,Churned
3865,1,Annual,Base
3874,3,Annual,Base
3874,3,Annual,Churned
3880,3,Monthly,Base
3880,3,Monthly,Churned
3887,3,Annual,Churned
3887,3,Annual,Base
3897,3,Annual,Base
3897,3,Annual,Churned
3908,1,Quarterly,Base
3910,2,Annual,Base
3913,3,Annual,Base
3913,3,Annual,Churned
3914,3,Annual,Churned
3914,3,Annual,Base
3916,1,Annual,Base
3920,3,Annual,Churned
3920,3,Annual,Base
3926,2,Annual,Base
3927,1,Annual,Base
3931,3,Annual,Churned
3931,3,Annual,Base
3932,3,Annual,Base
3932,3,Annual,Churned
3933,2,Annual,Base
