user_id,current status,plan,tag
147594,3,Annual,Base
147618,1,Annual,Base
147622,1,Annual,Base
147638,1,Annual,Base
147666,1,Annual,Base
147672,1,Annual,Base
147678,1,Annual,Base
147733,1,Monthly,Base
147801,2,Annual,Base
147802,1,Annual,Base
147831,1,Annual,Base
147849,1,Annual,Base
147878,1,Annual,Base
147906,2,Annual,Base
147956,1,Annual,Base
147959,1,Annual,Base
147991,2,Annual,Base
148060,1,Annual,Base
148297,1,Annual,Base
148328,3,Annual,Churned
148328,3,Annual,Base
148339,1,Annual,Base
148346,1,Annual,Base
148467,2,Annual,Base
148488,1,Annual,Base
148628,3,Annual,Base
148628,3,Annual,Churned
148667,1,Annual,Base
148669,1,Annual,Base
148670,1,Annual,Base
148685,2,Annual,Base
148688,1,Annual,Base
148690,1,Annual,Base
148755,1,Annual,Base
148775,2,Monthly,Base
148825,1,Annual,Base
148849,1,Annual,Base
148882,1,Monthly,Base
148886,1,Annual,Base
148939,1,Annual,Base
148996,1,Annual,Base
149023,1,Annual,Base
149037,2,Annual,Base
149038,1,Annual,Base
149049,1,Annual,Base
149098,1,Annual,Base
149131,1,Annual,Base
149197,1,Annual,Base
149290,1,Annual,Base
149323,1,Annual,Base
149325,3,Annual,Base
149366,1,Annual,Base
149455,2,Annual,Base
149495,1,Annual,Base
149500,1,Annual,Base
149566,1,Annual,Base
149591,1,Annual,Base
149601,1,Annual,Base
149787,1,Annual,Base
149790,1,Annual,Base
149791,1,Annual,Base
149815,2,Annual,Base
149849,1,Annual,Base
149870,1,Annual,Base
149883,1,Annual,Base
149892,1,Annual,Base
149960,1,Annual,Base
150061,2,Annual,Base
150478,3,Monthly,Base
150663,2,Annual,Base
150664,1,Annual,Base
150819,2,Annual,Base
150823,1,Annual,Base
150851,1,Annual,Base
150890,1,Annual,Base
150906,1,Annual,Base
151021,2,Annual,Base
151037,1,Annual,Base
151184,2,Annual,Base
151418,2,Annual,Base
151502,1,Annual,Base
151559,1,Annual,Base
151574,1,Monthly,Base
151643,1,Annual,Base
151663,1,Annual,Base
151694,1,Annual,Base
151759,1,Annual,Base
151861,2,Annual,Base
151950,1,Quarterly,Base
151953,2,Annual,Base
152006,2,Annual,Base
152033,1,Monthly,Base
152082,1,Annual,Base
152109,1,Annual,Base
152138,1,Annual,Base
152140,1,Annual,Base
152188,3,Annual,Base
152241,1,Annual,Base
152267,2,Annual,Base
152285,2,Annual,Base
152360,2,Annual,Base
152369,1,Annual,Base
152402,1,Annual,Base
152505,1,Annual,Base
152584,1,Annual,Base
152692,1,Annual,Base
152896,1,Annual,Base
153034,1,Annual,Base
153036,3,Annual,Base
153036,3,Annual,Churned
153351,1,Annual,Base
153379,1,Annual,Base
153388,1,Annual,Base
153509,1,Annual,Base
153526,1,Annual,Base
153726,1,Annual,Base
153745,1,Annual,Base
153765,1,Annual,Base
153930,1,Annual,Base
153987,1,Annual,Base
154143,2,Annual,Base
154291,1,Annual,Base
154674,1,Annual,Base
154713,1,Annual,Base
154735,2,Annual,Base
154869,1,Annual,Base
154921,1,Annual,Base
155016,1,Annual,Base
155031,1,Annual,Base
155073,1,Annual,Base
155342,1,Annual,Base
155427,1,Annual,Base
155444,1,Annual,Base
155456,1,Annual,Base
155459,1,Annual,Base
155621,1,Annual,Base
155628,1,Annual,Base
155640,1,Annual,Base
155741,1,Annual,Base
155805,1,Annual,Base
155897,1,Annual,Base
155900,1,Annual,Base
155926,1,Annual,Base
155992,1,Annual,Base
156038,1,Annual,Base
156048,1,Annual,Base
156132,1,Annual,Base
156171,1,Annual,Base
156180,2,Annual,Base
156182,1,Annual,Base
156183,1,Annual,Base
156191,2,Annual,Base
156206,1,Annual,Base
156218,1,Annual,Base
156219,2,Annual,Base
156250,1,Annual,Base
156274,1,Annual,Base
156276,1,Annual,Base
156293,1,Annual,Base
156296,1,Annual,Base
156343,1,Annual,Base
156356,1,Annual,Base
156388,1,Annual,Base
156389,2,Annual,Base
156399,1,Annual,Base
156406,1,Annual,Base
156409,3,Monthly,Churned
156409,3,Monthly,Base
156416,1,Annual,Base
156417,2,Annual,Base
156429,1,Annual,Base
156431,2,Annual,Base
156467,2,Annual,Base
156501,1,Annual,Base
156519,1,Annual,Base
156541,1,Quarterly,Base
156542,1,Annual,Base
156549,1,Annual,Base
156575,3,Annual,Base
156587,1,Annual,Base
156604,2,Annual,Base
156605,1,Annual,Base
156607,1,Annual,Base
156608,1,Annual,Base
156612,1,Annual,Base
156614,3,Monthly,Base
156614,3,Monthly,Churned
156615,1,Annual,Base
156619,1,Annual,Base
156645,1,Annual,Base
156647,1,Annual,Base
156656,1,Annual,Base
156660,1,Annual,Resurrected
156661,1,Annual,Base
156672,1,Annual,Base
156702,3,Annual,Base
156702,3,Annual,Churned
156719,2,Annual,Base
156725,2,Annual,Base
156728,1,Annual,Base
156743,1,Annual,Base
156748,2,Annual,Base
156752,2,Annual,Base
156753,1,Annual,Base
156757,1,Annual,Base
156758,1,Annual,Base
156760,1,Annual,Base
156767,3,Annual,Base
156775,1,Annual,Base
156776,1,Annual,Resurrected
156787,1,Annual,Base
156831,1,Annual,Base
156838,1,Annual,Base
156841,1,Annual,Base
156887,3,Annual,Base
156894,3,Annual,Base
156921,1,Annual,Base
156941,1,Annual,Base
157115,1,Annual,Base
157118,1,Annual,Base
157134,1,Monthly,Base
157192,1,Annual,Base
157198,1,Annual,Base
157218,1,Annual,Base
157277,1,Annual,Base
157360,1,Annual,Base
157370,1,Annual,Base
157377,1,Annual,Base
157502,2,Annual,Base
157517,3,Annual,Base
157594,1,Annual,Base
157653,1,Annual,Base
157722,1,Monthly,Base
157800,1,Annual,Base
157808,1,Annual,Base
157905,1,Monthly,Base
157914,1,Annual,Base
157976,1,Monthly,Base
158034,2,Annual,Base
158104,2,Annual,Base
158108,1,Annual,Base
158129,3,Monthly,Base
158129,3,Monthly,Churned
158211,1,Annual,Base
158250,1,Annual,Base
158463,1,Annual,Base
158466,1,Annual,Base
158508,3,Annual,Base
158508,3,Annual,Churned
158529,3,Annual,Base
158529,3,Annual,Churned
158659,1,Annual,Base
158777,1,Annual,Base
158886,1,Annual,Base
158889,1,Annual,Base
158990,3,Monthly,Churned
158990,3,Monthly,Base
159060,1,Annual,Base
159071,1,Monthly,Base
159094,1,Annual,Base
159105,1,Annual,Base
159105,1,Annual,Churned
159105,1,Annual,Resurrected
159140,1,Annual,Base
159172,3,Annual,Base
159172,3,Annual,Churned
159175,1,Annual,Base
159186,1,Annual,Base
159195,1,Annual,Base
159239,1,Annual,Base
159353,3,Annual,Base
159353,3,Annual,Churned
159359,1,Annual,Base
159419,1,Annual,Base
159457,1,Annual,Base
159612,1,Annual,Base
159621,3,Annual,Churned
159621,3,Annual,Base
159670,1,Annual,Base
159772,1,Annual,Base
159873,2,Annual,Base
159903,1,Annual,Base
159939,2,Annual,Base
159972,1,Annual,Base
159987,1,Annual,Base
160025,1,Annual,Base
160034,1,Annual,Base
160136,2,Annual,Base
160219,2,Annual,Base
160274,1,Annual,Base
160405,3,Annual,Churned
160405,3,Annual,Base
160415,1,Annual,Base
160419,1,Annual,Base
160738,2,Annual,Base
160796,1,Annual,Base
160960,1,Monthly,Base
161070,1,Annual,Base
161108,1,Annual,Base
161122,1,Annual,Base
161125,1,Annual,Base
161132,1,Annual,Base
161136,1,Annual,Base
161152,1,Annual,Base
161173,1,Annual,Base
161179,1,Annual,Base
161195,2,Annual,Base
161199,1,Annual,Base
161200,1,Annual,Base
161201,1,Annual,Base
161235,1,Annual,Base
161241,1,Annual,Base
161288,1,Annual,Base
161338,3,Annual,Churned
161338,3,Annual,Base
161346,1,Annual,Base
161365,1,Annual,Base
161371,1,Annual,Base
161380,3,Annual,Churned
161380,3,Annual,Base
161395,3,Annual,Base
161395,3,Annual,Churned
161426,3,Annual,Churned
161426,3,Annual,Base
161439,2,Annual,Base
161455,1,Annual,Base
161462,2,Annual,Base
161474,1,Annual,Base
161475,1,Annual,Base
161480,1,Annual,Base
161483,1,Annual,Base
161485,1,Annual,Base
161496,2,Annual,Base
161537,2,Annual,Base
161539,1,Annual,Base
161572,2,Annual,Base
161580,2,Annual,Base
161597,1,Annual,Base
161626,1,Monthly,Resurrected
161640,1,Annual,Base
161693,1,Monthly,Base
161702,1,Annual,Base
161704,3,Annual,Churned
161704,3,Annual,Base
161707,1,Monthly,Base
161708,1,Annual,Base
161715,1,Annual,Base
161781,1,Annual,Base
161785,1,Annual,Base
161829,1,Annual,Base
161870,1,Annual,Base
161935,1,Annual,Base
162012,1,Monthly,New
162032,1,Annual,Base
162061,1,Annual,Base
162077,2,Annual,Base
162080,3,Annual,Base
162254,2,Annual,Base
162284,2,Annual,Base
162320,3,Monthly,Base
162502,2,Annual,Base
162669,3,Annual,Base
163144,3,Annual,Base
163294,2,Annual,Base
163736,1,Annual,Base
163786,1,Annual,Base
163884,1,Annual,Base
163914,1,Monthly,Base
163918,2,Quarterly,Base
164050,2,Annual,Base
164059,1,Annual,Base
164151,3,Annual,Base
164151,3,Annual,Churned
164222,1,Annual,Base
164310,2,Annual,Base
164348,1,Annual,Base
164356,3,Quarterly,Base
164391,1,Annual,Base
164430,1,Annual,Base
164442,1,Annual,Base
164700,1,Annual,Base
164796,1,Annual,Base
164821,3,Annual,Base
164904,1,Annual,Base
165026,1,Annual,Base
165285,2,Annual,Base
165327,1,Annual,Base
165364,1,Annual,Base
165374,3,Annual,Base
165433,2,Annual,Base
165557,1,Annual,Base
165684,1,Monthly,New
165726,1,Annual,Base
165950,1,Annual,Base
165954,3,Annual,Base
165955,2,Annual,Base
166028,1,Annual,Base
166037,1,Annual,Base
166088,2,Annual,Base
166145,1,Annual,Base
166238,3,Annual,Base
166238,3,Annual,Churned
166380,3,Annual,Base
166417,2,Annual,Base
166509,2,Annual,Base
166657,1,Annual,Base
166675,1,Annual,Base
166701,3,Annual,Base
166728,2,Annual,Base
166907,2,Annual,Base
166929,3,Annual,Base
167017,1,Annual,Base
167073,1,Annual,Base
167091,1,Annual,Base
167101,1,Annual,Base
167170,3,Annual,Base
167170,3,Annual,Churned
167412,2,Annual,Base
167427,1,Monthly,Base
167551,1,Annual,Base
167554,1,Annual,Base
167554,1,Annual,Resurrected
167554,1,Annual,Churned
167701,3,Annual,Base
167829,1,Annual,Base
167964,1,Monthly,Base
168174,3,Annual,Base
168223,1,Annual,New
168253,1,Annual,Base
168682,1,Annual,Base
168916,3,Annual,Base
169537,3,Annual,Base
169611,1,Annual,Base
169734,1,Annual,Base
169768,3,Annual,Base
169966,1,Monthly,Base
169982,3,Annual,Churned
169982,3,Annual,Base
170014,1,Annual,Base
170034,1,Annual,Base
170232,1,Annual,Base
170381,3,Monthly,Base
170625,2,Annual,Base
170636,3,Annual,Base
170706,1,Annual,Base
170743,1,Annual,Base
170845,1,Annual,Base
170848,3,Annual,Churned
170848,3,Annual,Base
170879,1,Annual,Base
170885,3,Annual,Churned
170885,3,Annual,Base
170905,1,Annual,Base
170942,1,Annual,Base
170962,1,Annual,Base
170987,1,Annual,Base
170997,2,Annual,Base
171011,1,Annual,Base
171032,2,Annual,Base
171057,1,Annual,Base
171176,3,Annual,Base
171176,3,Annual,Churned
171180,1,Annual,Base
171187,1,Annual,Base
171210,3,Annual,Base
171232,3,Annual,Churned
171232,3,Annual,Base
171243,3,Annual,Base
171243,3,Annual,Churned
171248,1,Annual,Base
171256,1,Annual,Base
171263,3,Annual,Base
171263,3,Annual,Churned
171287,1,Annual,Base
171292,3,Annual,Churned
171292,3,Annual,Base
171302,1,Annual,Base
171339,1,Annual,Base
171349,1,Annual,Base
171350,2,Annual,Base
171377,3,Annual,Churned
171377,3,Annual,Base
171393,2,Annual,Base
171402,1,Annual,Base
171405,3,Annual,Base
171407,1,Annual,Base
171425,3,Annual,Base
171428,3,Annual,Churned
171428,3,Annual,Base
171439,3,Annual,Base
171439,3,Annual,Churned
171443,1,Annual,Base
171444,1,Annual,Base
171449,3,Annual,Base
171449,3,Annual,Churned
171455,1,Annual,Base
171456,2,Annual,Base
171464,1,Annual,Base
171464,1,Annual,Resurrected
171464,1,Annual,Churned
171471,3,Annual,Churned
171471,3,Annual,Base
171476,1,Annual,Resurrected
171478,2,Annual,Base
171479,3,Annual,Churned
171479,3,Annual,Base
171501,3,Annual,Churned
171501,3,Annual,Base
171519,1,Annual,Base
171523,1,Annual,Base
171531,1,Annual,Base
171536,1,Annual,Base
171560,3,Annual,Base
171564,1,Annual,Base
171570,1,Annual,Base
171585,3,Annual,Base
171585,3,Annual,Churned
171587,3,Annual,Base
171587,3,Annual,Churned
171588,1,Annual,Base
171613,1,Annual,Base
171629,3,Annual,Base
171629,3,Annual,Churned
171635,2,Annual,Base
171645,3,Annual,Base
171645,3,Annual,Churned
171663,3,Annual,Churned
171663,3,Annual,Base
171693,1,Annual,Base
171700,1,Annual,Base
171738,1,Annual,Base
171760,1,Annual,Base
171770,3,Annual,Churned
171770,3,Annual,Base
171809,3,Annual,Churned
171809,3,Annual,Base
171827,3,Annual,Churned
171827,3,Annual,Base
171832,2,Annual,Base
171887,1,Annual,Base
171898,1,Annual,Base
171900,3,Annual,Base
171931,3,Annual,Base
171931,3,Annual,Churned
171942,3,Annual,Base
171942,3,Annual,Churned
171977,3,Annual,Base
171977,3,Annual,Churned
172002,3,Annual,Base
172002,3,Annual,Churned
172064,1,Monthly,Base
172092,3,Annual,Base
172092,3,Annual,Churned
172099,3,Annual,Churned
172099,3,Annual,Base
172103,3,Annual,Base
172126,1,Annual,Base
172127,3,Annual,Base
172160,1,Annual,Base
172167,2,Annual,Base
172180,1,Annual,Base
172187,3,Annual,Base
172187,3,Annual,Churned
172218,1,Annual,Base
172219,3,Annual,Churned
172219,3,Annual,Base
172280,3,Annual,Base
172280,3,Annual,Churned
172289,1,Annual,Base
172289,1,Annual,Churned
172289,1,Annual,Resurrected
172325,1,Annual,Base
172349,1,Annual,Base
172357,3,Annual,Churned
172357,3,Annual,Base
172393,1,Annual,Base
172397,3,Quarterly,Base
172424,3,Annual,Base
172424,3,Annual,Churned
172427,1,Annual,Base
172441,1,Annual,Base
172443,3,Annual,Churned
172443,3,Annual,Base
172459,3,Annual,Churned
172459,3,Annual,Base
172462,1,Annual,Base
172466,1,Annual,Base
172478,2,Annual,Base
172487,1,Monthly,New
172535,1,Annual,Base
172546,2,Annual,Base
172570,1,Monthly,Base
172599,1,Annual,Base
172619,3,Annual,Base
172619,3,Annual,Churned
172631,2,Annual,Base
172695,1,Annual,Base
172701,2,Annual,Base
172723,1,Annual,Base
172758,1,Annual,Base
172788,1,Annual,Base
172792,1,Annual,Base
172793,1,Monthly,Base
172814,1,Annual,Base
172823,2,Annual,Base
172828,3,Annual,Base
172867,1,Annual,Base
172930,1,Annual,Base
172948,2,Annual,Base
172962,1,Annual,Base
172977,1,Annual,Base
172986,3,Annual,Base
173000,1,Annual,Base
173002,3,Annual,Base
173018,2,Annual,Base
173046,3,Annual,Base
173055,2,Annual,Base
173105,1,Annual,Base
173236,2,Annual,Base
173313,1,Annual,Base
173344,1,Annual,Base
173473,1,Annual,Base
173614,3,Annual,Base
173815,1,Annual,Base
174213,3,Annual,Base
174460,1,Annual,Base
174470,3,Annual,Base
174544,2,Annual,Base
174650,3,Annual,Base
174663,2,Annual,Base
174738,2,Annual,Base
174830,1,Annual,Base
174840,3,Annual,Base
174967,1,Annual,Base
175024,1,Annual,Base
175038,2,Annual,Base
175064,1,Annual,Base
175077,1,Annual,Base
175266,1,Annual,Base
175418,3,Monthly,Base
175519,1,Annual,Base
175629,1,Annual,Base
175723,1,Annual,Base
175737,2,Annual,Base
175768,1,Annual,Base
175835,1,Annual,Base
175955,1,Annual,Base
175975,3,Annual,Base
175978,1,Annual,Base
176020,1,Annual,Base
176090,3,Annual,Base
176113,1,Monthly,Base
176192,1,Annual,Base
176209,1,Annual,Base
176391,1,Annual,Base
176531,1,Annual,Base
176577,1,Annual,Base
176590,1,Annual,Base
176662,2,Annual,Base
176858,2,Annual,Base
176870,3,Annual,Base
176900,1,Annual,Base
177077,1,Annual,Base
177087,2,Annual,Base
177134,1,Annual,Base
177140,1,Annual,Base
177207,1,Annual,Base
177307,3,Monthly,Base
177378,3,Annual,Base
177554,3,Annual,Base
177661,3,Annual,Base
177665,1,Annual,Base
177714,3,Annual,Base
177791,2,Annual,Base
177810,3,Monthly,Base
177810,3,Monthly,Churned
177842,3,Annual,Base
177933,3,Annual,Base
178024,3,Annual,Base
178111,1,Annual,Base
178148,2,Annual,Base
178303,1,Annual,Base
178487,1,Annual,Base
178655,1,Annual,Base
178810,1,Annual,Base
178842,1,Annual,Base
178994,3,Annual,Base
179007,3,Annual,Base
179103,1,Annual,Base
179118,3,Annual,Base
179203,1,Annual,Base
179349,3,Annual,Base
179549,1,Annual,Base
179664,1,Annual,Base
179776,1,Annual,Base
180153,3,Monthly,Resurrected
180277,3,Annual,Base
180282,1,Annual,Base
180637,1,Annual,Base
180668,1,Annual,Base
180674,1,Annual,Base
180719,1,Monthly,Base
181002,3,Annual,Base
181112,3,Annual,Base
181219,3,Annual,Base
181233,1,Annual,Base
181256,2,Annual,Base
181501,3,Annual,Base
181529,3,Annual,Base
181545,1,Annual,Base
181620,1,Annual,Base
181694,1,Annual,Base
181800,3,Annual,Base
181805,3,Annual,Base
181809,2,Annual,Base
181891,2,Annual,Base
181902,2,Monthly,Base
182045,2,Annual,Base
182130,1,Annual,Base
182149,1,Monthly,Base
182187,1,Annual,Base
182223,1,Annual,Base
182242,1,Annual,Base
182248,1,Annual,Base
182297,1,Annual,Base
182356,1,Annual,Base
182377,1,Annual,Resurrected
182394,2,Annual,Base
182398,1,Monthly,Base
182414,1,Annual,Base
182533,2,Annual,Base
182560,3,Annual,Base
182636,1,Annual,Base
182765,1,Annual,Base
182897,2,Annual,Base
182919,1,Annual,Base
182922,3,Monthly,Churned
182922,3,Monthly,Base
182941,1,Annual,Base
183089,1,Annual,Base
183092,1,Annual,Base
183189,1,Annual,Base
183370,2,Annual,Base
183419,1,Annual,Base
183443,1,Annual,Base
183746,3,Annual,Base
183819,1,Annual,Base
183843,2,Annual,Base
183855,1,Annual,Base
183890,1,Monthly,Base
183901,1,Annual,New
183901,1,Annual,Base
183925,1,Monthly,Base
183930,1,Annual,Base
183959,1,Annual,Base
183978,1,Annual,Base
184018,1,Annual,Base
184058,3,Annual,Base
184136,1,Annual,Base
184352,1,Annual,Base
184355,3,Annual,Base
184469,1,Annual,Base
184509,2,Annual,Resurrected
184533,3,Quarterly,Base
184573,1,Monthly,Base
184631,1,Annual,Base
184717,2,Annual,Base
184826,1,Annual,Base
185019,1,Annual,Base
185035,1,Annual,Base
185208,3,Annual,Base
185359,1,Annual,Base
185369,1,Annual,Base
185462,3,Annual,Base
185578,1,Annual,Base
185607,3,Annual,Base
185613,2,Annual,Base
185622,1,Annual,Base
185764,1,Annual,Base
185766,1,Monthly,Base
185848,1,Annual,Base
185851,1,Annual,Base
185957,1,Annual,Base
186064,1,Annual,Base
186143,3,Annual,Base
186375,1,Annual,Base
186432,3,Annual,Base
186437,3,Annual,Base
186494,2,Annual,Base
186534,1,Annual,Base
186595,1,Annual,Base
186953,1,Annual,Base
186985,1,Annual,Base
187039,1,Annual,Base
187084,1,Annual,Base
187202,1,Annual,Base
187392,1,Annual,Base
187399,3,Annual,Base
187632,3,Annual,Base
187639,1,Annual,Base
187880,1,Annual,Base
187911,1,Annual,Base
188139,1,Annual,Base
188449,1,Annual,Base
188507,3,Annual,Base
188691,1,Annual,Base
188716,1,Annual,Base
189977,1,Annual,Base
190394,2,Annual,Base
190596,1,Annual,Base
190610,1,Annual,Base
190625,3,Annual,Base
190716,3,Annual,Base
190722,3,Annual,Base
190742,2,Monthly,Base
190803,3,Annual,Base
190877,1,Annual,Base
191038,3,Annual,Base
191101,1,Annual,Base
192115,1,Annual,Base
192269,1,Annual,Base
192293,1,Annual,Base
192350,1,Annual,Base
192420,1,Annual,Base
193484,3,Annual,Base
193509,1,Annual,Base
193565,1,Annual,Base
193807,1,Annual,Base
193911,1,Annual,Base
193998,1,Annual,Base
194062,1,Annual,Base
194078,1,Annual,Base
194135,1,Annual,Base
194412,1,Annual,Base
194507,2,Annual,Base
194528,1,Annual,Base
194944,3,Annual,Base
195309,1,Annual,Base
195506,1,Annual,Base
195568,1,Annual,Base
195811,1,Annual,Base
196040,1,Annual,Base
196154,1,Annual,Base
196268,1,Annual,Base
196368,2,Annual,Base
196681,2,Annual,Base
196809,1,Annual,Base
197145,1,Annual,Base
197196,1,Annual,Base
197262,1,Annual,Base
197290,1,Annual,Base
197346,1,Annual,Base
197505,1,Annual,Base
197639,3,Monthly,Base
197639,3,Monthly,Churned
198080,1,Annual,Base
198179,1,Annual,Base
198240,1,Annual,Base
198268,3,Annual,Base
198300,1,Annual,Base
198342,1,Annual,Base
198868,3,Annual,Base
198892,2,Annual,Base
198958,1,Annual,Base
199013,1,Annual,Base
199026,1,Annual,Base
199192,3,Annual,Base
199535,3,Annual,Base
199606,2,Annual,Base
199750,1,Annual,Base
199772,1,Annual,Base
199804,1,Annual,Base
200231,1,Annual,Base
200261,1,Annual,Base
200269,2,Annual,Base
200274,1,Annual,Base
200386,1,Monthly,Base
200875,1,Annual,Base
201159,1,Annual,Base
201214,1,Annual,Base
201462,3,Annual,Base
201470,1,Annual,Base
201475,3,Annual,Base
201752,1,Annual,Base
201975,1,Annual,Base
202070,1,Annual,Base
202219,1,Annual,Base
202535,1,Annual,Base
202701,1,Annual,Base
203014,1,Monthly,New
203177,1,Annual,Base
203499,1,Annual,Base
203780,1,Annual,Base
203950,1,Annual,Base
204310,1,Quarterly,Base
204419,3,Annual,Base
204630,1,Annual,Base
204657,1,Annual,Base
204745,1,Annual,Base
204773,1,Annual,Base
205303,3,Annual,Base
205336,1,Annual,Base
205631,1,Annual,Base
206242,3,Annual,Base
207062,3,Annual,Base
207081,1,Annual,Base
207114,3,Annual,Base
207203,3,Annual,Base
207270,3,Annual,Base
207556,3,Annual,Base
207559,3,Annual,Base
208147,1,Annual,Base
208381,1,Annual,Base
208412,3,Annual,Base
208563,3,Monthly,Churned
208563,3,Monthly,Base
208957,3,Annual,Base
208967,3,Annual,Base
209136,1,Annual,Base
209139,1,Annual,Base
209256,1,Annual,Base
209507,3,Annual,Base
209613,3,Annual,Base
209958,1,Annual,Base
210183,1,Annual,Base
210281,3,Annual,Base
210318,1,Annual,Base
210367,1,Annual,Base
210409,1,Annual,Base
210507,3,Annual,Base
210670,1,Annual,Base
210675,1,Annual,Base
210827,3,Annual,Base
211063,1,Annual,Base
211124,3,Monthly,Churned
211124,3,Monthly,Base
211139,1,Annual,Base
211222,1,Annual,Base
211418,1,Annual,Base
211603,1,Annual,Base
212321,1,Monthly,Base
212436,1,Annual,Base
212444,2,Annual,Base
212463,1,Annual,Base
212936,1,Annual,Base
212968,1,Annual,Base
213109,1,Annual,Base
213211,1,Annual,Base
213312,1,Annual,Base
213379,1,Annual,Base
213404,1,Annual,Base
213528,1,Annual,Base
213546,1,Annual,Base
213802,1,Annual,Base
214202,1,Annual,Base
214215,3,Quarterly,Base
214254,3,Annual,Base
214361,3,Monthly,Churned
214361,3,Monthly,Base
214434,2,Annual,Base
214569,1,Annual,Base
214587,2,Annual,Base
214633,1,Annual,Base
214994,1,Annual,Base
215160,1,Annual,Base
215310,1,Annual,Base
215377,1,Annual,Base
215608,1,Annual,Base
215796,1,Annual,Base
215869,3,Annual,Base
216394,1,Annual,Base
216409,3,Annual,Base
216478,1,Annual,Base
216694,1,Monthly,Base
216760,3,Annual,Base
217000,1,Annual,Base
217420,2,Annual,Base
217601,1,Annual,Base
217852,1,Annual,Base
217976,3,Monthly,Base
217976,3,Monthly,Churned
218026,1,Annual,Base
218048,1,Annual,Base
218237,1,Annual,Base
218516,1,Annual,Base
218699,1,Annual,Base
218862,1,Annual,Base
219004,1,Annual,Base
219446,1,Annual,Base
219488,1,Annual,Base
219514,3,Annual,Base
219548,1,Annual,Base
219561,3,Annual,Base
219809,1,Annual,Base
219926,1,Annual,Base
220523,1,Annual,Base
220799,1,Annual,Base
220807,1,Annual,Base
220896,1,Annual,Base
221009,1,Annual,Base
221116,1,Annual,Base
221481,1,Annual,Base
221654,1,Annual,Base
221667,3,Annual,Base
221756,1,Annual,Base
222007,2,Annual,Base
222065,1,Annual,Base
222171,1,Annual,Base
222174,1,Annual,Base
222632,3,Annual,Base
222899,1,Annual,Base
222909,1,Annual,Base
222957,1,Annual,Base
222991,1,Annual,Base
223034,1,Annual,Base
223510,1,Annual,Base
223517,1,Annual,Base
223591,3,Monthly,Base
223591,3,Monthly,Churned
223701,1,Annual,Base
223933,1,Annual,Base
224015,1,Annual,Base
224276,3,Annual,Base
224426,1,Annual,Base
224777,1,Annual,Base
224800,1,Annual,Base
224864,1,Annual,Base
225103,1,Annual,Base
225242,3,Quarterly,Base
225242,3,Quarterly,Churned
225283,1,Annual,Base
225305,2,Annual,Base
225335,1,Annual,Base
225394,1,Annual,Base
225457,2,Annual,Base
225543,1,Annual,Base
225736,1,Annual,Base
225771,1,Annual,Base
225789,1,Annual,Base
225936,1,Annual,Base
225990,3,Annual,Base
226169,2,Annual,Base
226309,1,Annual,Base
226382,3,Annual,Base
226445,3,Monthly,Churned
226445,3,Monthly,Base
226465,1,Annual,Base
226611,1,Annual,Base
226653,1,Annual,Base
226734,3,Annual,Base
226865,2,Annual,Base
226945,1,Annual,Base
227005,1,Annual,Base
227013,3,Annual,Base
227039,1,Annual,Base
227348,1,Annual,Base
227387,1,Annual,Base
227402,1,Annual,Base
227464,3,Annual,Base
227536,1,Annual,Base
227538,1,Annual,Base
227645,1,Annual,Base
227678,1,Annual,Base
227711,3,Annual,Base
227760,1,Annual,Base
227778,3,Annual,Base
227874,3,Annual,Base
228171,1,Annual,Base
228222,1,Annual,Base
228256,1,Annual,Base
228262,3,Monthly,Base
228334,1,Annual,Base
228343,1,Annual,Base
228416,1,Annual,Base
228445,2,Annual,Base
228473,1,Annual,Base
228557,3,Annual,Base
228826,1,Annual,Base
228952,3,Annual,Base
228956,3,Annual,Base
229073,2,Annual,Base
229160,1,Annual,Base
229342,3,Annual,Base
229525,1,Annual,Base
229673,1,Annual,Base
229699,1,Annual,Base
229970,1,Annual,Base
229991,1,Annual,Base
230052,1,Annual,Base
230140,1,Annual,Base
230151,2,Annual,Base
230179,2,Annual,Base
230273,1,Annual,Base
230326,2,Annual,Base
230336,1,Annual,Base
230631,1,Annual,Base
230669,1,Annual,Base
230721,2,Annual,Base
231080,2,Annual,Base
231152,1,Annual,Base
231554,3,Quarterly,Base
231588,2,Annual,Base
231737,1,Annual,Base
231873,1,Monthly,Base
232006,1,Annual,Base
232131,3,Annual,Base
232225,3,Annual,Base
232380,2,Annual,Base
232527,1,Annual,Base
232751,3,Annual,Base
232898,1,Annual,Base
232908,1,Annual,Base
233022,1,Annual,Base
233048,1,Annual,Base
233060,1,Annual,Base
233090,1,Annual,Base
233160,1,Annual,Base
233162,1,Annual,Base
233322,3,Annual,Base
233619,1,Annual,Base
233714,3,Monthly,New
233725,3,Annual,Base
233857,1,Annual,Base
233908,1,Annual,Base
233911,1,Annual,Base
234198,2,Annual,Base
234364,1,Annual,Base
234562,1,Annual,Base
234596,3,Annual,Base
234600,3,Annual,Base
234748,2,Annual,Base
234971,1,Annual,Base
235023,2,Annual,Base
235034,1,Annual,Base
235095,1,Annual,Base
235155,1,Annual,Base
235168,1,Annual,Base
235274,1,Annual,Base
235401,2,Annual,Base
235442,1,Annual,Base
235457,1,Annual,Base
235486,2,Annual,Base
235548,3,Annual,Base
235620,1,Annual,Base
235677,3,Annual,Base
235692,1,Annual,Base
235735,3,Annual,Base
235863,1,Annual,Base
235907,1,Annual,Base
